popularity,duration_ms,explicit,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
1.0000299,-0.71682,-0.29269093,1.2324098,0.7491352,-1.33583,0.20217904,-0.7864807,-0.53781575,-0.6239615,0.21405725,1.0428417,0.25409395,hip-hop
0.8899915,0.27417222,-0.29269093,0.84324086,-0.36326918,-1.33583,0.9433065,0.93738717,-0.5378075,0.6098023,0.24632074,0.13435613,0.25409395,hip-hop
0.8899915,-0.1312532,-0.29269093,2.005343,-0.085168086,-1.33583,0.31892306,-0.2967017,-0.3382482,1.5822847,0.25035363,0.30278486,0.25409395,hip-hop
0.8899915,-0.33778888,-0.29269093,0.23786667,-0.9194713,0.7485982,2.753494,-1.0029145,-0.53781575,-0.23379688,0.41570434,1.9196544,0.25409395,hip-hop
0.8899915,-0.21585408,-0.29269093,0.9351278,-0.36326918,-1.33583,1.9008695,-0.8892297,-0.5377984,-0.42126334,0.21809015,1.7846826,0.25409395,hip-hop
-1.2007383,-0.027977968,-0.29269093,1.189169,0.192933,-1.33583,1.0744796,-0.7126557,-0.5377936,2.7070837,1.7828721,1.5126853,0.25409395,hip-hop
-1.3841357,-0.38169548,3.4165733,1.410779,0.47103408,0.7485982,-0.23200363,-0.7983258,-0.5373198,-0.5032799,0.63348335,-0.97598153,0.25409395,hip-hop
-1.2740973,0.2632548,-0.29269093,0.9891793,-1.1975725,0.7485982,-0.53763676,-0.4757548,-0.53781575,-0.4388383,-0.87483746,0.3698668,0.25409395,hip-hop
0.926671,-0.62885135,-0.29269093,0.005445975,1.0272362,0.7485982,3.4093595,-0.91071606,-0.53781575,-0.68078727,-0.27392897,1.8799373,0.25409395,hip-hop
-1.1640589,-0.4561857,3.4165733,1.578338,0.47103408,0.7485982,2.2812712,-1.0079557,-0.53774416,-0.9473411,0.6254173,0.20312111,0.25409395,hip-hop
0.8899915,0.06354345,-0.29269093,0.302728,-0.085168086,-1.33583,1.9008695,-0.73193836,-0.53768444,-0.5091382,0.66977984,0.47441122,0.25409395,hip-hop
-1.3474562,-0.1944633,-0.29269093,1.410779,0.7491352,-1.33583,0.36614537,0.60958225,-0.53781575,0.3461775,0.060805336,-0.6379795,0.25409395,hip-hop
0.8899915,-0.055852585,-0.29269093,-0.28643084,-0.36326918,-1.33583,1.8484004,-0.310475,-0.5368506,-0.79092383,1.3190836,-0.65076977,-1.9200785,hip-hop
-1.3107768,-0.016031703,-0.29269093,0.75675863,1.0272362,-1.33583,0.5497875,-0.21406181,-0.53781575,-0.52671325,0.8351306,2.187209,0.25409395,hip-hop
-1.3474562,0.03495087,-0.29269093,0.724328,-0.64137024,-1.33583,-0.439257,-0.88592404,-0.53781575,0.91443527,2.0409806,-0.80889916,0.25409395,hip-hop
-1.3107768,-0.1424519,-0.29269093,1.3729433,0.47103408,0.7485982,0.17463273,-0.8079671,-0.52804524,-0.751673,2.0409806,0.20052952,0.25409395,hip-hop
-1.3841357,-0.15306586,3.4165733,1.5080713,0.192933,0.7485982,0.09199371,-0.9553416,-0.53781575,-0.6602831,0.798834,-0.6058689,0.25409395,hip-hop
0.8899915,-0.60903716,-0.29269093,-0.34048206,-0.085168086,-1.33583,-0.6137171,0.81342727,-0.53781575,1.1253351,-0.06824886,0.8389031,0.25409395,hip-hop
-1.3107768,-0.07021178,-0.29269093,1.4161843,0.192933,-1.33583,1.0613623,-0.7209198,-0.53781575,0.25830266,1.661884,1.9142355,0.25409395,hip-hop
-1.4574946,-0.372399,-0.29269093,1.5567174,1.0272362,0.7485982,-0.36448836,-0.73744774,-0.53781575,0.80898535,1.294886,0.06771152,0.25409395,hip-hop
-1.4574946,-0.40002936,3.4165733,0.9945844,1.3053373,-1.33583,0.48420098,-0.9214592,-0.53781575,0.5746523,1.1859965,-0.90923595,0.25409395,hip-hop
-1.4574946,-0.32246006,-0.29269093,1.2540303,-1.1975725,0.7485982,-0.28971976,-0.5363574,-0.53781575,1.2776515,1.7022133,-0.80896646,0.25409395,hip-hop
1.5869015,-0.29196528,3.4165733,1.5242867,-0.9194713,0.7485982,4.6948547,-0.9875711,-0.47277808,-0.16935521,-0.54413617,1.044289,0.25409395,hip-hop
1.623581,-0.92456216,3.4165733,1.7350866,-1.4756736,-1.33583,2.2156847,0.27626815,-0.5378035,0.6039439,0.08500305,0.5043676,0.25409395,hip-hop
1.0000299,-0.07709532,-0.29269093,-0.2107589,-0.36326918,0.7485982,-0.60322326,-0.94267017,-0.5136122,-0.2806635,-0.26183006,0.90611964,0.25409395,hip-hop
1.8803374,-0.19008893,3.4165733,-0.11887196,-1.4756736,0.7485982,1.3368255,-1.0148231,-0.5378086,-0.5911548,-0.20133597,1.5780847,0.25409395,hip-hop
0.9633505,-0.23414356,-0.29269093,0.96755874,-1.4756736,0.7485982,0.66784316,-0.9057576,-0.5377421,-0.7241389,0.54072565,1.6452,0.25409395,hip-hop
1.4401836,-0.8235518,3.4165733,1.2270048,-0.36326918,-1.33583,0.23890753,-0.5336027,-0.53781575,-0.25723013,0.22615604,1.0420678,0.25409395,hip-hop
0.926671,-0.25834697,3.4165733,1.2810559,-1.1975725,0.7485982,0.14708632,-0.8198122,-0.53781575,2.4376006,-0.7256186,0.7066909,0.25409395,hip-hop
0.6332352,-0.31043237,-0.29269093,1.4269944,-1.4756736,0.7485982,0.116916604,0.60958225,-0.53781575,-0.75635964,-1.0038917,-0.8032445,0.25409395,hip-hop
0.9633505,-0.76140755,-0.29269093,1.8810251,-0.9194713,0.7485982,2.609204,-0.98095995,-0.53781575,-0.30409676,-0.4312138,-1.1454539,0.25409395,hip-hop
0.8533121,-0.1105952,-0.29269093,0.9729638,-0.085168086,-1.33583,0.21660803,0.9704432,-0.53781575,-0.23379688,0.9682177,-1.8862848,0.25409395,hip-hop
0.6699147,-0.5998147,-0.29269093,0.68108684,-1.1975725,-1.33583,0.3923799,-0.8459815,-0.5376824,-0.6602831,0.23018894,2.3870072,0.25409395,hip-hop
0.8899915,-0.64046454,-0.29269093,0.3297536,1.0272362,0.7485982,-0.19396347,-0.8487361,-0.53781575,1.090185,1.1214695,-0.8103465,0.25409395,hip-hop
1.7336195,0.29720616,3.4165733,2.1512816,-0.085168086,-1.33583,-0.20839249,-0.9324779,-0.53781575,-0.87001115,1.3876437,-0.48914024,0.25409395,hip-hop
0.8533121,-0.48634,3.4165733,-0.010769197,0.192933,-1.33583,1.3892949,0.7390515,-0.53781575,-0.4739883,-1.0159904,0.6552602,0.25409395,hip-hop
0.8533121,0.2385777,-0.29269093,-0.07563086,0.47103408,-1.33583,1.3630602,-0.6327706,-0.53781575,-0.5032799,0.37134203,1.7825954,0.25409395,hip-hop
-1.4574946,-0.37615165,-0.29269093,1.0053945,0.7491352,-1.33583,-0.17953444,-0.7126557,-0.53780997,-0.7997113,0.9682177,-0.8430629,0.25409395,hip-hop
0.8533121,-0.20185755,-0.29269093,1.6756303,1.3053373,-1.33583,0.64160866,-0.5143201,-0.53781193,-0.80849874,1.9441899,0.16811588,0.25409395,hip-hop
-1.4574946,-0.18893427,-0.29269093,0.96755874,1.5834384,-1.33583,-0.2608617,-0.92008185,-0.53781575,0.82656044,2.1095407,0.066129655,0.25409395,hip-hop
-1.4574946,-0.34782553,-0.29269093,0.4756921,-0.085168086,0.7485982,0.8252509,-0.88840324,-0.53781575,-0.30995512,0.89965755,2.6595428,0.25409395,hip-hop
0.8533121,-0.21161292,-0.29269093,0.22705624,-1.4756736,-1.33583,-0.5323899,-0.42066154,-0.5377284,0.7914104,0.8794928,-1.246868,0.25409395,hip-hop
-1.4574946,-0.07198818,-0.29269093,1.8810251,0.192933,-1.33583,2.8715498,-0.8063143,-0.53781575,-0.7663188,1.8433664,-1.0444099,0.25409395,hip-hop
-1.3107768,-0.055904396,-0.29269093,1.3405125,0.192933,0.7485982,0.09199371,-0.7043918,-0.52846104,-0.58412486,2.1579359,1.9172647,0.25409395,hip-hop
-1.4574946,-0.15311028,-0.29269093,1.1405228,1.0272362,-1.33583,0.3372873,-0.7154105,-0.53780764,-0.12834693,1.3392485,0.36862183,0.25409395,hip-hop
-1.4574946,-0.013959241,-0.29269093,1.1945741,-1.1975725,0.7485982,-0.34481242,-0.50054675,-0.53781575,1.4065347,1.7627074,-0.80970675,0.25409395,hip-hop
-1.4574946,-0.2535803,-0.29269093,0.99998945,-1.1975725,-1.33583,-0.3972816,-0.8278007,-0.5376257,3.2929163,0.99241525,-0.6399317,0.25409395,hip-hop
1.623581,-0.33361435,3.4165733,1.0972817,0.47103408,0.7485982,0.47108367,-0.9242139,-0.5375695,2.0978174,-0.23763247,-1.4092045,0.25409395,hip-hop
1.3668247,-0.96995646,-0.29269093,1.9242662,-1.1975725,0.7485982,0.70719516,-0.8564492,-0.53780913,-0.5442882,0.36730915,0.5709113,0.25409395,hip-hop
0.8166326,-0.24167843,-0.29269093,1.3675382,1.5834384,-1.33583,0.15102158,-0.2856831,-0.5366219,-0.75518805,1.2263261,1.2434819,0.25409395,hip-hop
1.550222,-0.8711814,3.4165733,1.1459279,-1.1975725,0.7485982,2.740377,-0.30221105,-0.53781575,-0.56420654,-0.26989597,0.67394114,0.25409395,hip-hop
0.7799531,1.1450652,3.4165733,1.5242867,1.5834384,-1.33583,2.9502537,-0.29394707,-0.53781575,1.4123931,1.085173,0.20012558,0.25409395,hip-hop
0.9633505,-0.50967,-0.29269093,1.4053739,0.7491352,0.7485982,0.21923155,-0.16172324,-0.53781575,3.1464581,1.9078934,-0.86019504,0.25409395,hip-hop
0.926671,-0.21349294,-0.29269093,0.17841007,-0.36326918,-1.33583,-0.46549162,0.21566555,-0.53781575,-0.7264822,0.080970034,-1.314152,0.25409395,hip-hop
1.8436579,-0.2477404,3.4165733,0.464882,-0.9194713,-1.33583,-0.36186492,-0.6079786,-0.53781575,-0.6134165,-0.43524668,0.76862305,0.25409395,hip-hop
1.5135425,-0.51367426,-0.29269093,1.9134557,-0.36326918,0.7485982,0.16413891,-0.93330425,-0.53781575,-0.9766328,1.9764535,0.3679819,0.25409395,hip-hop
0.8166326,-0.2858737,3.4165733,1.8215688,1.0272362,-1.33583,1.795931,-0.38209626,-0.53781575,0.7093938,1.6296203,-0.034308355,0.25409395,hip-hop
0.926671,-0.70454806,3.4165733,1.2540303,1.0272362,-1.33583,0.7858989,-0.7649944,-0.53781575,-0.55834824,1.7990038,-0.9063414,0.25409395,hip-hop
0.8899915,-0.29265362,-0.29269093,0.83783543,-1.4756736,0.7485982,2.438679,-0.9817863,-0.53781575,0.8910019,1.7022133,0.76599807,0.25409395,hip-hop
0.8166326,-0.2119608,3.4165733,1.02161,1.3053373,-1.33583,-0.46811506,0.799654,-0.53781575,-0.4915633,-0.064215854,0.10076457,0.25409395,hip-hop
0.55987626,-0.34561983,-0.29269093,1.6648202,1.3053373,0.7485982,0.9433065,0.3919639,-0.53781575,-0.4915633,-0.93936455,-0.7077878,0.25409395,hip-hop
0.8166326,-0.19633591,-0.29269093,0.7999997,1.0272362,-1.33583,0.8646027,0.077932455,-0.53781575,-0.6298198,0.4761984,1.377276,0.25409395,hip-hop
0.926671,0.26885042,-0.29269093,1.2918664,1.3053373,-1.33583,-0.42876318,-0.38760558,-0.53781223,0.070836164,1.9361241,0.43604016,0.25409395,hip-hop
0.8533121,-0.6877463,-0.29269093,1.2432202,-0.36326918,-1.33583,1.441764,1.0338005,-0.53779817,-0.4915633,1.6134884,0.81184137,0.25409395,hip-hop
0.8533121,-0.29374164,-0.29269093,0.891887,-0.64137024,0.7485982,-0.37104702,-0.8611321,-0.537794,-0.27480516,1.3432814,-0.64131165,0.25409395,hip-hop
0.8533121,-0.34746283,-0.29269093,0.6108201,1.3053373,-1.33583,0.15102158,-0.92586666,-0.53781575,0.4633441,0.21809015,-1.1111218,0.25409395,hip-hop
0.55987626,0.2372232,-0.29269093,1.45402,1.5834384,0.7485982,2.714142,-0.36281362,-0.53781575,-0.5384299,0.52862674,0.034422982,0.25409395,hip-hop
0.8899915,-0.5146957,-0.29269093,0.9135075,-1.1975725,-1.33583,-0.35924146,-0.16447794,-0.53781575,1.746318,1.1980954,0.98239076,0.25409395,hip-hop
0.8166326,-0.20759383,-0.29269093,0.37839976,-0.085168086,0.7485982,-0.36448836,0.68120354,-0.5374089,-0.4915633,0.9722505,-0.30782005,0.25409395,hip-hop
0.8533121,-0.7666849,-0.29269093,1.1621431,1.5834384,-1.33583,0.66784316,-0.9641565,-0.5374742,-0.07562206,0.39150673,-0.8072161,0.25409395,hip-hop
1.69694,0.39776498,3.4165733,-0.016174577,-1.1975725,0.7485982,1.4811159,-0.84432864,-0.53781575,-0.65793973,-1.2740989,1.7640835,0.25409395,hip-hop
0.8533121,-0.18221357,-0.29269093,-0.72965115,0.192933,0.7485982,-0.5730534,0.3947187,-0.5377771,-0.5149966,0.21405725,0.70766723,2.4282663,hip-hop
0.8166326,-0.41349298,3.4165733,1.9080507,1.0272362,0.7485982,2.0845118,-0.8897806,-0.5377885,-0.71417975,0.9682177,-1.0450158,0.25409395,hip-hop
0.8899915,0.22230886,-0.29269093,-0.08103591,0.47103408,0.7485982,0.3923799,-0.6878638,-0.53781575,-0.3802551,-1.1652093,0.8613199,0.25409395,hip-hop
0.8899915,-0.6596422,-0.29269093,1.5945535,0.192933,-1.33583,-0.12837698,-0.8952899,-0.53781575,-0.63450646,0.5528243,0.50850767,0.25409395,hip-hop
0.8166326,0.26955357,-0.29269093,0.71351784,-0.085168086,-1.33583,1.2450044,0.17159094,-0.53781575,0.95544356,1.3392485,1.7835045,0.25409395,hip-hop
0.8533121,0.026142905,-0.29269093,1.016205,0.192933,-1.33583,-0.31988952,-0.6272612,-0.53781575,0.61566055,1.4844342,-0.8102119,0.25409395,hip-hop
0.8533121,-0.004981038,-0.29269093,-0.5188512,1.5834384,-1.33583,-0.21232769,1.306512,-0.53781575,-0.3685384,-0.81031036,0.7740086,0.25409395,hip-hop
0.926671,-0.46098936,-0.29269093,1.5188817,-1.4756736,0.7485982,-0.32775995,-0.9956974,-0.53762364,0.064977825,1.7264109,-0.5735228,0.25409395,hip-hop
0.8166326,0.25591975,-0.29269093,1.0972817,1.3053373,-1.33583,1.1531833,-0.6685812,-0.53781575,2.3965921,1.5207307,-1.079045,0.25409395,hip-hop
0.8166326,0.12409636,-0.29269093,0.10814335,-0.085168086,-1.33583,0.16545056,-0.7495683,-0.53781575,-0.19864693,1.4723356,1.3800021,0.25409395,hip-hop
0.8166326,-0.48437858,-0.29269093,0.22705624,0.7491352,-1.33583,1.2056526,-0.92118376,-0.53781575,-0.75284463,1.8756298,1.7805088,0.25409395,hip-hop
0.8533121,-0.15336193,-0.29269093,-0.335077,-0.64137024,-1.33583,-0.6005998,-0.29394707,-0.53781575,-0.6596973,0.17372774,0.86916196,-1.9200785,hip-hop
0.8166326,-0.36672193,-0.29269093,1.0594457,0.192933,-1.33583,2.701025,-0.18651521,-0.4240741,-0.7007056,0.84319633,-0.9623497,0.25409395,hip-hop
0.8533121,-0.26679966,-0.29269093,1.3134869,0.7491352,-1.33583,1.966456,-0.33802164,-0.53781575,0.8382771,1.7586745,-0.9756785,0.25409395,hip-hop
0.8533121,0.83475846,-0.29269093,-1.1404408,-1.1975725,0.7485982,0.09330546,-0.36005893,-0.53780293,-0.9145345,0.23825485,1.0435483,0.25409395,hip-hop
0.8533121,-0.30052897,-0.29269093,0.7027074,1.5834384,0.7485982,2.8059633,-0.39586958,-0.53781575,1.980651,0.8391634,1.0767363,0.25409395,hip-hop
0.8533121,-0.03517237,-0.29269093,-0.30805138,1.5834384,0.7485982,2.7666116,-0.5611493,-0.53781575,3.451091,0.718175,-1.2743671,0.25409395,hip-hop
0.8166326,-0.27973032,-0.29269093,0.22165117,0.7491352,-1.33583,-0.58879423,0.18536423,-0.5377685,0.59808564,0.67381275,-0.30596882,0.25409395,hip-hop
0.8533121,-0.14097157,-0.29269093,0.5729844,-0.085168086,-1.33583,0.70719516,0.020084463,-0.53781575,-0.597599,1.6981804,-1.0441743,0.25409395,hip-hop
0.8166326,0.19487834,-0.29269093,0.7621637,1.0272362,-1.33583,-0.51664907,-0.0019528004,-0.53781575,-0.5032799,0.28665012,0.46650138,0.25409395,hip-hop
0.8166326,-0.25916114,-0.29269093,1.4972612,1.5834384,-1.33583,0.4317318,-0.7625152,-0.53636646,-0.8372046,1.3392485,0.16727436,0.25409395,hip-hop
0.8899915,0.14473216,-0.29269093,-0.74586666,-0.64137024,-1.33583,-0.5468189,0.64263827,-0.5374802,-0.37439677,-0.6126962,1.0306911,-1.9200785,hip-hop
1.6602604,1.1847085,3.4165733,1.2378149,0.192933,-1.33583,2.1632156,-0.91347075,-0.5378088,1.8986344,0.36730915,-1.3117957,0.25409395,hip-hop
0.8533121,0.5882391,-0.29269093,-0.5620923,-0.36326918,-1.33583,-0.5232077,-0.12315796,-0.53781575,-0.5724082,0.07290413,-1.3124354,-1.9200785,hip-hop
1.5135425,-0.60133946,3.4165733,1.5675279,-1.1975725,0.7485982,-0.4615564,0.13578036,-0.53781575,-0.4095467,1.5812252,0.19793767,0.25409395,hip-hop
0.8899915,-0.25604504,-0.29269093,0.20543568,-0.9194713,-1.33583,0.9433065,-0.040518075,-0.53781575,-0.49742162,-0.3586208,-1.1663558,0.25409395,hip-hop
0.7799531,-0.35819525,-0.29269093,0.9459382,0.192933,-1.33583,1.3499428,0.46633983,-0.53781277,-0.48570493,1.5973567,-0.9088996,0.25409395,hip-hop
0.8899915,-0.42660868,-0.29269093,0.13516897,0.7491352,-1.33583,1.6385235,-0.5060561,-0.53781575,3.0234332,0.8351306,1.9162884,0.25409395,hip-hop
0.8166326,-0.47404587,3.4165733,1.5026662,1.0272362,0.7485982,2.4649136,-0.83468735,-0.53781575,-0.73585546,0.43990192,-1.181637,0.25409395,hip-hop
0.8533121,-0.45839137,-0.29269093,0.9189126,1.0272362,-1.33583,0.2257902,-0.9162254,-0.53781575,0.961302,0.34714422,1.2444243,0.25409395,hip-hop
0.8166326,-0.61578006,-0.29269093,1.3729433,1.3053373,-1.33583,4.275101,-0.7043918,-0.53781575,-0.16935521,1.4320062,-0.84370226,0.25409395,hip-hop
0.8166326,-0.30408177,-0.29269093,1.0540407,-0.64137024,-1.33583,-0.35137105,0.105479054,-0.53781575,-0.18693025,-0.5360703,0.7712485,0.25409395,hip-hop
0.8166326,0.02051765,-0.29269093,0.9729638,-0.36326918,-1.33583,3.3306553,-0.7658208,-0.5377365,3.8553157,1.5086321,1.9187459,0.25409395,hip-hop
0.8166326,-0.43278906,-0.29269093,0.11354873,-1.1975725,-1.33583,-0.11263624,-0.059800714,-0.53781575,-0.6708281,0.10113485,1.233721,0.25409395,hip-hop
0.8533121,-0.024595413,-0.29269093,-0.19454373,-0.36326918,-1.33583,-0.56911826,0.7280329,-0.53781575,0.053261142,-0.7296515,0.42728907,0.25409395,hip-hop
0.8533121,-0.43993166,-0.29269093,1.2161946,0.7491352,-1.33583,0.41861445,-0.9746242,-0.5373614,0.92615193,1.5570273,-0.8420868,0.25409395,hip-hop
0.926671,-0.6364751,-0.29269093,0.4432614,1.0272362,-1.33583,1.3105909,-0.2002885,-0.53781575,0.18214434,1.9078934,-0.38372064,0.25409395,hip-hop
0.8533121,-0.23207109,-0.29269093,0.67568177,-1.1975725,0.7485982,1.0613623,-0.84680784,-0.53781575,-0.72179556,-1.0684187,-0.7405042,0.25409395,hip-hop
0.8166326,-0.077532016,-0.29269093,0.57838947,-1.4756736,0.7485982,2.4124444,-0.86939615,-0.53781575,0.12941948,1.722378,1.5653615,0.25409395,hip-hop
-1.4574946,-0.79774964,3.4165733,1.1999792,-1.1975725,-1.33583,1.4942333,-0.9940997,-0.51723534,-0.3802551,0.29068312,-1.3979962,-6.2684236,hip-hop
0.8166326,-0.50446665,-0.29269093,0.67568177,-0.36326918,-1.33583,1.1269487,-0.6382799,-0.53781575,0.22901097,1.367479,0.90945184,0.25409395,hip-hop
1.5869015,-0.24607502,3.4165733,1.3891587,1.3053373,-1.33583,3.527415,-0.6162426,-0.53781575,0.5746523,1.6659168,1.5805751,0.25409395,hip-hop
0.8899915,0.7293516,-0.29269093,0.58379453,-0.9194713,-1.33583,-0.49697313,0.5930543,-0.53781575,0.041544553,1.8836958,0.8332485,0.25409395,hip-hop
0.119722605,-0.5496389,-0.29269093,0.5027177,-1.1975725,0.7485982,-0.22282152,-0.8666414,-0.53781575,0.15285274,-0.19730295,-0.8430629,0.25409395,hip-hop
-1.4574946,-0.32601285,3.4165733,1.3080816,-1.4756736,-1.33583,-0.3474359,0.6729395,-0.53776586,-0.5776807,0.17776075,0.54213315,0.25409395,hip-hop
0.7799531,0.10574766,-0.29269093,0.68108684,-1.4756736,-1.33583,-0.46286815,0.7555795,-0.5378068,-0.15178029,0.798834,-0.30267027,0.25409395,hip-hop
0.8166326,-0.42519498,3.4165733,0.8972921,-0.085168086,-1.33583,2.3337402,-0.4013789,-0.53781575,-0.32167178,1.1013048,-0.6357916,0.25409395,hip-hop
0.8166326,-0.5627176,-0.29269093,0.57838947,0.47103408,-1.33583,3.0814266,-0.984541,-0.53781575,0.9202937,-0.16100657,-0.96941805,0.25409395,hip-hop
0.7799531,0.26372847,-0.29269093,0.8324304,-0.9194713,-1.33583,2.3468578,-0.39311492,-0.5359567,-0.31581345,1.0287118,2.252709,-1.9200785,hip-hop
-1.4574946,-0.73774445,3.4165733,1.0432305,0.192933,-1.33583,0.0067312755,-0.24711774,-0.53781575,-0.29823843,-1.2499012,0.4652898,0.25409395,hip-hop
0.8166326,0.49873832,-0.29269093,-1.0971999,-0.085168086,-1.33583,-0.20183383,0.27075884,-0.53781575,-0.58295316,0.20195834,-1.535526,-6.2684236,hip-hop
0.8533121,-0.73733735,-0.29269093,1.0918767,-0.36326918,-1.33583,2.0845118,-0.84212494,-0.53781575,0.25244433,0.79480094,0.7098213,0.25409395,hip-hop
0.7799531,0.07574877,-0.29269093,0.091928184,-0.36326918,-1.33583,-0.48910275,0.33136135,-0.5377516,-0.5032799,-0.27796188,-0.97800094,0.25409395,hip-hop
0.7799531,-0.11686439,-0.29269093,0.49731264,0.47103408,0.7485982,2.2681541,-0.2553818,0.9173645,-0.7915097,0.6818785,1.5398144,0.25409395,hip-hop
-1.3107768,-0.22979137,3.4165733,2.2053328,0.7491352,0.7485982,-0.02343854,-0.91705173,-0.53781575,0.961302,-0.031952366,0.26899147,0.25409395,hip-hop
0.7799531,0.09520771,-0.29269093,0.016256412,1.0272362,-1.33583,-0.46417987,-0.120403334,-0.53781575,-0.57123655,-0.6570586,0.770643,0.25409395,hip-hop
0.7799531,0.053936105,-0.29269093,0.56217396,-1.1975725,0.7485982,0.87772006,0.2955508,-0.53780615,0.12356113,-0.29006067,-1.0421885,0.25409395,hip-hop
0.8166326,0.013634114,-0.29269093,0.43785638,-1.1975725,0.7485982,-0.4943497,-0.59971464,-0.5264713,-0.46812996,0.16162895,-1.0447129,0.25409395,hip-hop
0.7799531,-0.28061113,3.4165733,0.032471586,-0.9194713,-1.33583,3.6979399,0.408492,-0.537808,-0.4798466,-0.628828,1.476536,0.25409395,hip-hop
-1.4574946,-0.43546107,3.4165733,1.7675176,1.0272362,0.7485982,2.7666116,-1.0075974,-0.53781575,0.4633441,-0.06824886,0.87114805,0.25409395,hip-hop
0.8166326,-0.23181203,-0.29269093,1.4053739,0.7491352,0.7485982,0.18512656,-0.7873071,-0.53781575,-0.12248868,1.3795779,-0.3032424,0.25409395,hip-hop
0.7799531,0.21723872,-0.29269093,0.43245098,1.0272362,0.7485982,-0.51533735,-0.7126557,-0.53781575,-0.60287154,0.54475856,-0.36928096,0.25409395,hip-hop
1.5869015,-0.08778331,3.4165733,0.79459465,0.7491352,0.7485982,-0.17559922,-0.8490116,-0.5372396,-0.5934982,0.5487914,-0.744274,0.25409395,hip-hop
0.8533121,-0.3746787,-0.29269093,0.58379453,1.5834384,0.7485982,0.4448491,-0.7236744,-0.53781575,-0.5091382,-0.31425837,-1.1536665,0.25409395,hip-hop
1.8069783,-0.38654357,3.4165733,1.5405023,1.3053373,-1.33583,-0.09820715,-0.7415798,-0.53781575,0.82656044,1.2343919,-0.33895433,0.25409395,hip-hop
0.8533121,-0.18871222,-0.29269093,0.5513639,-1.4756736,0.7485982,-0.49828485,0.48837718,-0.5376815,-0.49742162,0.22615604,-0.64013374,0.25409395,hip-hop
0.7799531,-0.19170989,-0.29269093,1.4161843,1.3053373,-1.33583,-0.20183383,-0.817333,-0.53781575,-0.44469666,0.95208585,-0.37257951,0.25409395,hip-hop
0.7432737,-0.6733205,-0.29269093,1.3837533,0.7491352,0.7485982,1.7172272,-0.9754506,-0.53781575,-0.7856513,1.21826,-0.473186,0.25409395,hip-hop
0.6699147,-0.007741854,-0.29269093,0.7621637,1.5834384,0.7485982,0.017225098,0.54071575,1.0510035,2.2149842,2.0208158,0.57070947,0.25409395,hip-hop
0.8533121,-0.10245338,-0.29269093,0.6054151,-0.085168086,-1.33583,3.8159957,-1.0037135,-0.4813904,0.12356113,-0.24166535,-0.70728296,0.25409395,hip-hop
0.7432737,-0.51845574,-0.29269093,1.6810354,0.192933,-1.33583,3.2125995,-0.8961164,-0.53781575,-0.450555,0.38747385,-0.80782187,0.25409395,hip-hop
1.0367094,-0.33985394,3.4165733,1.3297021,-0.64137024,-1.33583,-0.29759014,-1.0064406,-0.53781575,-0.32753012,0.35117733,-0.6407732,0.25409395,hip-hop
0.8533121,-0.7927535,-0.29269093,1.3675382,1.5834384,-1.33583,2.5567346,0.017329836,-0.53781056,-0.49742162,0.95208585,1.7092867,0.25409395,hip-hop
0.8166326,-0.54313284,-0.29269093,0.43785638,-0.36326918,-1.33583,0.17594439,-0.53911203,1.1816727,-0.4739883,-1.4035562,-0.97712606,0.25409395,hip-hop
0.8533121,-0.21899237,-0.29269093,1.7296815,1.5834384,-1.33583,-0.32382473,-0.062555425,-0.5377733,-0.4915633,0.46006662,-0.63932586,0.25409395,hip-hop
0.7799531,-0.2253504,-0.29269093,0.9026971,0.7491352,-1.33583,0.02640717,-0.50054675,-0.53781575,1.7814678,0.61735153,-0.6403356,0.25409395,hip-hop
0.7799531,-0.3334515,-0.29269093,-0.762082,1.5834384,-1.33583,-0.35530624,0.57101697,-0.5378021,3.2987747,-0.7296515,0.68706805,0.25409395,hip-hop
0.8166326,-0.39852682,-0.29269093,0.6918973,-1.4756736,0.7485982,1.5335851,-0.8550719,-0.53781575,-0.6526673,1.7062461,1.4367172,0.25409395,hip-hop
0.7432737,-0.0055435635,-0.29269093,0.17841007,-1.4756736,0.7485982,3.881582,-0.6933731,-0.53781575,-0.8231446,-0.22150065,2.7286782,0.25409395,hip-hop
0.8166326,-0.5423705,-0.29269093,2.1837122,-1.1975725,0.7485982,0.00410777,-0.65205324,-0.5334799,-0.72355306,1.6981804,-0.06931358,0.25409395,hip-hop
0.8533121,-0.39905974,-0.29269093,1.1675484,-0.9194713,-1.33583,0.23234887,-0.6300159,-0.53781575,0.15871108,1.3513472,-0.7010562,0.25409395,hip-hop
1.5135425,0.03025082,3.4165733,1.6431997,-1.4756736,-1.33583,2.5042653,0.44154784,-0.53781575,0.064977825,1.0166129,-0.14814241,2.4282663,hip-hop
0.8166326,-0.198512,-0.29269093,-0.17832823,1.0272362,-1.33583,-0.4602447,0.0145752095,-0.53781575,0.8324187,0.097101845,-1.1808628,0.25409395,hip-hop
1.4401836,-0.6087337,-0.29269093,0.8054048,-1.4756736,0.7485982,0.038212746,-0.5033014,-0.53781575,-0.450555,0.61735153,-1.3145221,0.25409395,hip-hop
0.7432737,0.042456143,-0.29269093,0.81080985,-1.4756736,-1.33583,2.5042653,-0.90548223,-0.53781575,0.9320102,0.51652807,-0.9185259,0.25409395,hip-hop
